pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0357565595649 13.1042505481
0.333 0.0706820334976 13.1042505481
0.5 0.105213248887 13.1042505481
0.667 0.139153532196 13.1042505481
0.833 0.17231982178 13.1042505481
1.0 0.205126174634 13.1042505481
1.17 0.237959717691 13.1042505481
1.33 0.268356546957 13.1042505481
1.5 0.300129457808 13.1042505481
1.67 0.331375925799 13.1042505481
1.83 0.360315090492 13.1042505481
2.0 0.39057630424 13.1042505481
2.17 0.420348048756 13.1042505481
2.33 0.447931941828 13.1042505481
2.5 0.476786833101 13.1042505481
2.67 0.505185845878 13.1042505481
2.83 0.531507490003 13.1042505481
3.0 0.559051862502 13.1042505481
3.17 0.586170942565 13.1042505481
3.33 0.611315037999 13.1042505481
3.5 0.637636186962 13.1042505481
3.67 0.663559953461 13.1042505481
3.83 0.687603788374 13.1042505481
4.0 0.712781424592 13.1042505481
6.0 0.983123264053 13.1042505481
8.57 1.27261504799 13.1042505481
11.1 1.50907317041 13.1042505481
13.7 1.71377625416 13.1042505481
16.3 1.88819639185 13.1042505481
18.8 2.03319035598 13.1042505481
21.4 2.16487746073 13.1042505481
24.0 2.28058399574 13.1042505481
26.5 2.37932864288 13.1042505481
29.1 2.47110049347 13.1042505481
31.7 2.55343198095 13.1042505481
34.2 2.62498634846 13.1042505481
36.8 2.69258308824 13.1042505481
39.3 2.75187948843 13.1042505481
41.9 2.80837068595 13.1042505481
44.5 2.86022490442 13.1042505481
47.0 2.90622316917 13.1042505481
49.6 2.950497105 13.1042505481
52.2 2.99153074042 13.1042505481
54.7 3.02825031016 13.1042505481
57.3 3.06388108276 13.1042505481
59.9 3.09715910356 13.1042505481
62.4 3.12714871312 13.1042505481
65.0 3.15644089773 13.1042505481
67.5 3.18294295329 13.1042505481
70.0 3.20795362156 13.1042505481
72.5 3.23159534765 13.1042505481
75.0 3.25397752985 13.1042505481
77.5 3.27519821221 13.1042505481
80.0 3.29534552037 13.1042505481
85.0 3.33273008743 13.1042505481
90.0 3.36668016224 13.1042505481
95.0 3.39764824569 13.1042505481
100.0 3.42601069235 13.1042505481
105.0 3.45208308109 13.1042505481
110.0 3.47613200699 13.1042505481
120.0 3.51903384885 13.1042505481
130.0 3.5561712645 13.1042505481
140.0 3.58863290618 13.1042505481
150.0 3.6172495286 13.1042505481
