pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.0657441573 8.2223
33300.0 0.1256228056 8.29249
50000.0 0.1922751708 8.23355
66700.0 0.2539828488 8.31399
83300.0 0.3216443339 8.27278
100000.0 0.382733926 8.29707
117000.0 0.4485789953 8.23833
133000.0 0.5095802894 8.22848
150000.0 0.5812908678 8.244
167000.0 0.6375240707 8.19768
183000.0 0.6881062025 8.19929
200000.0 0.7559821255 8.08593
217000.0 0.8221677728 8.29171
233000.0 0.8758655621 8.28327
250000.0 0.9458984787 8.29167
267000.0 0.9940208809 8.26811
283000.0 1.0719627743 8.26163
300000.0 1.1345660461 8.16407
317000.0 1.1795097208 8.27059
333000.0 1.2570984223 8.21688
350000.0 1.3062804003 8.1357
367000.0 1.3626271292 8.1511
383000.0 1.4260629249 8.13281
400000.0 1.4816401999 8.15824
600000.0 2.1613328657 8.27383
857000.0 2.9684269109 8.15775
1110000.0 3.7998912002 8.11096
1370000.0 4.6749494664 8.1076
1630000.0 5.4515176365 8.02077
1880000.0 6.1970679857 7.98147
2140000.0 6.9023544534 7.90125
2400000.0 7.6889002959 8.12892
2650000.0 8.2824267417 7.91428
2910000.0 9.0495344134 7.97092
3170000.0 9.6580336748 8.01458
3420000.0 10.3286190341 8.07818
3680000.0 10.9239366676 8.00425
3930000.0 11.4499025404 8.03184
4190000.0 12.0800600362 8.02028
4450000.0 12.6214149865 7.87509
4700000.0 13.3008553724 7.97247
4960000.0 13.7901397391 8.03792
5220000.0 14.3370196205 7.90237
5470000.0 14.7599165159 7.88641
5730000.0 15.339315284 7.99297
5990000.0 15.8799260084 7.96541
6240000.0 16.2329035132 8.07753
6500000.0 16.7867841634 8.00052
6750000.0 17.2809627614 7.99361
7000000.0 17.6733968518 7.93164
7250000.0 18.1800254656 7.99607
7500000.0 18.5284619312 8.02966
7750000.0 18.9820360697 7.96055
8000000.0 19.3659683254 8.03279
8500000.0 20.1351068508 8.22954
9000000.0 20.9061627038 8.15922
9500000.0 21.6557747604 8.24332
10000000.0 22.3694243087 8.2079
10500000.0 22.9646914862 8.35221
11000000.0 23.731004476 8.18118
12000000.0 24.8695313175 8.21488
13000000.0 26.0649725178 8.39722
14000000.0 27.0958893427 8.41582
15000000.0 28.2513063274 8.44224
