pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.760601594542 22.10106389
0.333 1.45703928543 22.10106389
0.5 2.10453314729 22.10106389
0.667 2.70457549659 22.10106389
0.833 3.25897645896 22.10106389
1.0 3.7787403911 22.10106389
1.17 4.27260672959 22.10106389
1.33 4.70804035922 22.10106389
1.5 5.142366113 22.10106389
1.67 5.55013503635 22.10106389
1.83 5.91177840739 22.10106389
2.0 6.27449830448 22.10106389
2.17 6.61686944896 22.10106389
2.33 6.92200675159 22.10106389
2.5 7.22947343768 22.10106389
2.67 7.52100570218 22.10106389
2.83 7.7819159454 22.10106389
3.0 8.04585669774 22.10106389
3.17 8.29708742423 22.10106389
3.33 8.52273332226 22.10106389
3.5 8.75177692849 22.10106389
3.67 8.97052039002 22.10106389
3.83 9.16759681597 22.10106389
4.0 9.36823322471 22.10106389
6.0 11.2107807449 22.10106389
8.57 12.7100927564 22.10106389
11.1 13.6839210556 22.10106389
13.7 14.3928342789 22.10106389
16.3 14.9191696342 22.10106389
18.8 15.3115105814 22.10106389
21.4 15.6372624226 22.10106389
24.0 15.9022801019 22.10106389
26.5 16.1143413144 22.10106389
29.1 16.3007911986 22.10106389
31.7 16.4599996038 22.10106389
34.2 16.5925878349 22.10106389
36.8 16.713196765 22.10106389
39.3 16.8154729791 22.10106389
41.9 16.9099934096 22.10106389
44.5 16.9943567707 22.10106389
47.0 17.0673460804 22.10106389
49.6 17.1360175112 22.10106389
52.2 17.198322604 22.10106389
54.7 17.2530166059 22.10106389
57.3 17.3051574895 22.10106389
59.9 17.3530480167 22.10106389
62.4 17.3955538973 22.10106389
65.0 17.4364874137 22.10106389
