pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.0923994456 12.61965
33300.0 0.1849559523 12.68493
50000.0 0.2789084115 12.74751
66700.0 0.3727949471 12.78007
83300.0 0.4638943053 12.78564
100000.0 0.5575654728 12.89307
117000.0 0.6523988397 12.90969
133000.0 0.743142578 12.97286
150000.0 0.8390577752 12.98906
167000.0 0.9486446392 13.03951
183000.0 1.046947795 13.09994
200000.0 1.1509398182 13.11338
217000.0 1.2597996838 13.17832
233000.0 1.364442276 13.25407
250000.0 1.4752330997 13.26007
267000.0 1.5908381866 13.30468
283000.0 1.6895760181 13.39804
300000.0 1.8091908898 13.49184
317000.0 1.9233046844 13.49389
333000.0 2.0380414705 13.62141
350000.0 2.1529266504 13.59211
367000.0 2.2740803529 13.62671
383000.0 2.3896998852 13.7449
400000.0 2.5104199625 13.72266
600000.0 4.0693860463 14.35506
857000.0 6.3654691312 15.17281
1110000.0 9.0192172973 16.17331
1370000.0 11.9687624045 17.50928
1630000.0 14.6339831199 18.89925
1880000.0 16.6251263661 20.15199
2140000.0 18.1503361396 21.46701
2400000.0 19.235934877 22.2435
2650000.0 20.026327097 23.04815
2910000.0 20.7080716676 23.74043
3170000.0 21.254270174 24.24019
3420000.0 21.7029461024 24.64324
3680000.0 22.104077965 25.05182
3930000.0 22.4400003316 25.3391
4190000.0 22.7328877033 25.50436
4450000.0 23.0361944221 25.76035
4700000.0 23.2576534149 26.02118
4960000.0 23.5062164728 26.05551
5220000.0 23.697359528 26.38079
5470000.0 23.8820727974 26.23864
5730000.0 24.0940351112 26.75071
5990000.0 24.2483105762 26.76903
6240000.0 24.4246326349 26.94851
6500000.0 24.5598769212 26.92973
