pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.8580801676 22.39212
33300.0 1.2716578398 20.59634
50000.0 1.6386885462 19.85727
66700.0 1.9785068576 19.32086
83300.0 2.3257767269 19.02521
100000.0 2.643095415 18.92761
117000.0 2.990104947 18.76904
133000.0 3.3133408244 18.7117
150000.0 3.6680059881 18.70765
167000.0 4.0182425577 18.53449
183000.0 4.3308770825 18.71294
200000.0 4.6811546576 18.6334
217000.0 5.0313292421 18.66221
233000.0 5.3484343203 18.73147
250000.0 5.7225179729 18.86135
267000.0 6.053044247 18.78776
283000.0 6.3713022472 18.82073
300000.0 6.7314383077 18.86137
317000.0 7.0963033515 18.96106
333000.0 7.4290982788 18.99048
350000.0 7.7884275799 18.95642
367000.0 8.1703871496 19.10558
383000.0 8.4891715461 19.04155
400000.0 8.8450754574 19.26002
600000.0 13.1749293096 20.34556
857000.0 17.6883867246 22.59338
1110000.0 20.3601373561 24.29524
1370000.0 22.0721799762 25.65283
1630000.0 23.215447684 26.61091
1880000.0 24.0355462676 27.09644
2140000.0 24.7506316695 27.70303
2400000.0 25.2613437454 28.1819
2650000.0 25.7381890917 28.80652
2910000.0 26.1288914158 28.64961
3170000.0 26.4781972559 28.85968
3420000.0 26.764617822 29.25377
3680000.0 27.0612687838 29.07025
3930000.0 27.3221963251 29.09439
4190000.0 27.5825469285 29.31175
4450000.0 27.708514875 29.94795
4700000.0 27.9920192824 29.2513
4960000.0 28.0628634381 29.6939
5220000.0 28.2649843224 29.74661
5470000.0 28.4288098828 29.83516
5730000.0 28.5902523561 30.30557
5990000.0 28.6970650118 30.16506
6240000.0 28.8151513195 30.66768
6500000.0 28.946038019 30.62079
