pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0873214181369 13.8608224008
0.333 0.173379164799 13.8608224008
0.5 0.259219589762 13.8608224008
0.667 0.344331439776 13.8608224008
0.833 0.42822072976 13.8608224008
1.0 0.511907210302 13.8608224008
1.17 0.596376700804 13.8608224008
1.33 0.675221758825 13.8608224008
1.5 0.758306684288 13.8608224008
1.67 0.840691596194 13.8608224008
1.83 0.917598769739 13.8608224008
2.0 0.998649848439 13.8608224008
2.17 1.07902640669 13.8608224008
2.33 1.15406627275 13.8608224008
2.5 1.2331572811 13.8608224008
2.67 1.3115980391 13.8608224008
2.83 1.38483778864 13.8608224008
3.0 1.46203897745 13.8608224008
3.17 1.53861303548 13.8608224008
3.33 1.61011667406 13.8608224008
3.5 1.68549497668 13.8608224008
3.67 1.76026818493 13.8608224008
3.83 1.8300967193 13.8608224008
4.0 1.90371594514 13.8608224008
6.0 2.72776415349 13.8608224008
8.57 3.68425985588 13.8608224008
11.1 4.52940913717 13.8608224008
13.7 5.31288721806 13.8608224008
16.3 6.02227046819 13.8608224008
18.8 6.64385446095 13.8608224008
21.4 7.23543129646 13.8608224008
24.0 7.77793400528 13.8608224008
26.5 8.25875877038 13.8608224008
29.1 8.72119310172 13.8608224008
31.7 9.14946295288 13.8608224008
34.2 9.53244595139 13.8608224008
36.8 9.90383764584 13.8608224008
39.3 10.2375911496 13.8608224008
41.9 10.5627275043 13.8608224008
44.5 10.8675391124 13.8608224008
47.0 11.1431824457 13.8608224008
49.6 11.4132913229 13.8608224008
52.2 11.6679458351 13.8608224008
54.7 11.8994334544 13.8608224008
57.3 12.1273888559 13.8608224008
59.9 12.3433204096 13.8608224008
62.4 12.5404715837 13.8608224008
65.0 12.7354235242 13.8608224008
67.5 12.9138740026 13.8608224008
70.0 13.0841149358 13.8608224008
72.5 13.2467001011 13.8608224008
75.0 13.4021345641 13.8608224008
77.5 13.5508799196 13.8608224008
80.0 13.6933588697 13.8608224008
85.0 13.9610374838 13.8608224008
90.0 14.2079149846 13.8608224008
95.0 14.4363253458 13.8608224008
100.0 14.6482659542 13.8608224008
105.0 14.845456173 13.8608224008
110.0 15.0293840894 13.8608224008
120.0 15.3624675991 13.8608224008
130.0 15.6560592755 13.8608224008
140.0 15.9167895386 13.8608224008
150.0 16.1498832007 13.8608224008
