pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0815321523509 12.9063817
0.333 0.161665083717 12.9063817
0.5 0.241379633119 12.9063817
0.667 0.320205450728 12.9063817
0.833 0.397693111321 12.9063817
1.0 0.474790584368 12.9063817
1.17 0.552404765918 12.9063817
1.33 0.62466616911 12.9063817
1.5 0.700621051878 12.9063817
1.67 0.77574183272 12.9063817
1.83 0.845694038005 12.9063817
2.0 0.919234421682 12.9063817
2.17 0.991980053079 12.9063817
2.33 1.05973200734 12.9063817
2.5 1.1309712189 12.9063817
2.67 1.20145259109 12.9063817
2.83 1.26710649402 12.9063817
3.0 1.33615087766 12.9063817
3.17 1.40447208382 12.9063817
3.33 1.46812390229 12.9063817
3.5 1.53507334906 12.9063817
3.67 1.60133219825 12.9063817
3.83 1.66307213429 12.9063817
4.0 1.72802056428 12.9063817
6.0 2.44513627454 12.9063817
8.57 3.25540146597 12.9063817
11.1 3.95233922701 12.9063817
13.7 4.58309524947 12.9063817
16.3 5.14190881194 12.9063817
18.8 5.62224728934 12.9063817
21.4 6.07153962559 12.9063817
24.0 6.47699119041 12.9063817
26.5 6.83121062311 12.9063817
29.1 7.1674230064 12.9063817
31.7 7.47497044982 12.9063817
34.2 7.74693515695 12.9063817
36.8 8.00795248498 12.9063817
39.3 8.24026951751 12.9063817
41.9 8.46457073857 12.9063817
44.5 8.67306561775 12.9063817
47.0 8.86013979945 12.9063817
49.6 9.04211958217 12.9063817
52.2 9.21248710775 12.9063817
54.7 9.36635506839 12.9063817
57.3 9.51695280353 12.9063817
59.9 9.65877041621 12.9063817
62.4 9.78754877533 12.9063817
65.0 9.91423430966 12.9063817
67.5 10.0296288947 12.9063817
70.0 10.1392125531 12.9063817
72.5 10.2434134361 12.9063817
75.0 10.3426186413 12.9063817
77.5 10.4371790182 12.9063817
80.0 10.5274133141 12.9063817
85.0 10.6960392059 12.9063817
90.0 10.8505294262 12.9063817
95.0 10.9925899311 12.9063817
100.0 11.1236627829 12.9063817
105.0 11.2449752773 12.9063817
110.0 11.3575784895 12.9063817
120.0 11.560157324 12.9063817
130.0 11.7373011008 12.9063817
140.0 11.8935171568 12.9063817
150.0 12.0323072379 12.9063817
