pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.1653597742 10.80085
33300.0 0.3310972373 10.8041
50000.0 0.4986677508 10.89087
66700.0 0.6683709478 10.88836
83300.0 0.8393557693 10.91996
100000.0 1.0145002051 10.95849
117000.0 1.1888313507 10.97581
133000.0 1.350771781 10.98948
150000.0 1.5388407325 11.04911
167000.0 1.727456074 11.02755
183000.0 1.8938859668 11.04925
200000.0 2.0727493798 11.09138
217000.0 2.2686994406 11.12846
233000.0 2.4564385438 11.17463
250000.0 2.6325750425 11.16219
267000.0 2.8274247696 11.16927
283000.0 3.0141743277 11.26771
300000.0 3.2030263543 11.22469
317000.0 3.4029698463 11.25916
333000.0 3.5809746463 11.26907
350000.0 3.7581485307 11.28651
367000.0 3.9944609502 11.36865
383000.0 4.1428272398 11.3316
400000.0 4.3580620982 11.3211
600000.0 6.7569912052 11.65876
857000.0 10.7466328444 12.19394
1110000.0 15.6991143948 12.7881
1370000.0 22.8212603085 13.7757
1630000.0 33.9064308624 15.35992
1880000.0 50.3428066687 17.89555
2140000.0 62.1478296917 20.35684
2400000.0 68.4296051117 21.85239
2650000.0 72.4106077458 23.1218
2910000.0 75.3308004742 23.89713
3170000.0 77.4536968743 24.65626
3420000.0 79.1903761123 25.0834
3680000.0 80.6873991248 25.58349
3930000.0 81.8582147128 25.8607
4190000.0 83.0371380235 26.33081
4450000.0 83.8676483177 26.5076
4700000.0 84.8230830076 26.72438
4960000.0 85.6085501182 26.83919
5220000.0 86.3240113237 27.36372
5470000.0 86.8867300838 27.71084
5730000.0 87.5896117295 27.48664
5990000.0 88.1534887357 27.81035
6240000.0 88.6498022254 28.2496
6500000.0 89.2543110083 28.12218
