pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 1.21876202651 25.1737729144
0.333 2.32188793261 25.1737729144
0.5 3.33667501007 25.1737729144
0.667 4.26793205239 25.1737729144
0.833 5.12063108286 25.1737729144
1.0 5.91340660352 25.1737729144
1.17 6.66079121985 25.1737729144
1.33 7.31503936544 25.1737729144
1.5 7.96327342902 25.1737729144
1.67 8.56795619109 25.1737729144
1.83 9.10109570552 25.1737729144
2.0 9.63287960129 25.1737729144
2.17 10.1321483658 25.1737729144
2.33 10.5749420272 25.1737729144
2.5 11.0190543714 25.1737729144
2.67 11.438252353 25.1737729144
2.83 11.8118617993 25.1737729144
3.0 12.1883237617 25.1737729144
3.17 12.5452760245 25.1737729144
3.33 12.8647349925 25.1737729144
3.5 13.1879048331 25.1737729144
3.67 13.4955127719 25.1737729144
3.83 13.7717947834 25.1737729144
4.0 14.0522372011 25.1737729144
6.0 16.5891524295 25.1737729144
8.57 18.6035157602 25.1737729144
11.1 19.8886059934 25.1737729144
13.7 20.8128424039 25.1737729144
16.3 21.4930025714 25.1737729144
18.8 21.9966964098 25.1737729144
21.4 22.412772052 25.1737729144
24.0 22.7498575907 25.1737729144
26.5 23.0186762757 25.1737729144
29.1 23.2543639261 25.1737729144
31.7 23.4551256225 25.1737729144
34.2 23.6219755998 25.1737729144
36.8 23.7734802402 25.1737729144
39.3 23.9017545591 25.1737729144
41.9 24.0201376242 25.1737729144
44.5 24.1256665843 25.1737729144
47.0 24.2168670278 25.1737729144
49.6 24.3025869579 25.1737729144
52.2 24.3802885733 25.1737729144
54.7 24.4484423218 25.1737729144
57.3 24.5133659938 25.1737729144
59.9 24.572955499 25.1737729144
62.4 24.6258114721 25.1737729144
65.0 24.6766824699 25.1737729144
