pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.0543664458 5.63177
33300.0 0.1097381264 5.68741
50000.0 0.1613192343 5.6368
66700.0 0.2153715443 5.59093
83300.0 0.270910764 5.66008
100000.0 0.3269107164 5.68941
117000.0 0.384376636 5.70946
133000.0 0.442345173 5.68837
150000.0 0.4919786386 5.62192
167000.0 0.545570216 5.69289
183000.0 0.5953921631 5.68609
200000.0 0.6473921188 5.674
217000.0 0.7048999232 5.66811
233000.0 0.7621354766 5.71642
250000.0 0.8136328149 5.74048
267000.0 0.8820934896 5.59914
283000.0 0.9255070652 5.67553
300000.0 0.9871405206 5.68902
317000.0 1.0347635167 5.66944
333000.0 1.0790566727 5.66037
350000.0 1.1469728452 5.6744
367000.0 1.1997057846 5.67315
383000.0 1.2522083577 5.70641
400000.0 1.2995381603 5.73025
600000.0 1.9398936359 5.70669
857000.0 2.7777358543 5.67931
1110000.0 3.5274734357 5.79628
1370000.0 4.2794727952 5.80085
1630000.0 5.0983412078 5.81777
1880000.0 5.8228222662 5.84205
2140000.0 6.5645179696 5.92743
2400000.0 7.3003916885 5.94386
2650000.0 8.0553439251 5.89628
2910000.0 8.8360134173 6.01736
3170000.0 9.6075310849 6.0206
3420000.0 10.3350906747 5.96882
3680000.0 11.0606188526 5.99196
3930000.0 11.7212675047 6.00469
4190000.0 12.5322196936 6.05427
4450000.0 13.1685123454 6.02054
4700000.0 13.8989410428 6.07571
4960000.0 14.5604902176 6.14951
5220000.0 15.1970341781 6.12536
5470000.0 15.9092220532 6.23809
5730000.0 16.6028549704 6.21457
5990000.0 17.219671199 6.26811
6240000.0 17.7190634438 6.25901
6500000.0 18.5041727229 6.24856
6750000.0 19.0925491851 6.33708
7000000.0 19.6981402924 6.30348
7250000.0 20.3654276823 6.45719
7500000.0 20.8574900904 6.37024
7750000.0 21.5087984363 6.40173
8000000.0 22.0036042976 6.40567
8500000.0 23.1892786805 6.47037
9000000.0 24.3266599108 6.53678
9500000.0 25.3028266188 6.60893
10000000.0 26.2514750255 6.67322
10500000.0 27.3069086816 6.746
11000000.0 28.3411486385 6.77331
12000000.0 30.1612308581 6.87379
13000000.0 32.0168523145 6.90726
14000000.0 33.5463379229 6.98093
15000000.0 35.2415616101 7.02977
