pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.665569524744 19.32245002
0.333 1.29726948899 19.32245002
0.5 1.9047046273 19.32245002
0.667 2.48581200238 19.32245002
0.833 3.03900517244 19.32245002
1.0 3.57247800777 19.32245002
1.17 4.09324053611 19.32245002
1.33 4.56404370552 19.32245002
1.5 5.04494027869 19.32245002
1.67 5.50706274473 19.32245002
1.83 5.92581833389 19.32245002
2.0 6.35450262533 19.32245002
2.17 6.76735982353 19.32245002
2.33 7.14224491711 19.32245002
2.5 7.52678076595 19.32245002
2.67 7.89785061686 19.32245002
2.83 8.23541492658 19.32245002
3.0 8.58228720859 19.32245002
3.17 8.91760734279 19.32245002
3.33 9.22315879744 19.32245002
3.5 9.53764179777 19.32245002
3.67 9.84214033494 19.32245002
3.83 10.1200260124 19.32245002
4.0 10.4064532804 19.32245002
6.0 13.21538473 19.32245002
8.57 15.7680837866 19.32245002
11.1 17.5745029291 19.32245002
13.7 18.9717044155 19.32245002
16.3 20.0576059792 19.32245002
18.8 20.895655108 19.32245002
21.4 21.6109266441 19.32245002
24.0 22.2063681362 19.32245002
26.5 22.6918467544 19.32245002
29.1 23.1254925657 19.32245002
31.7 23.5009294739 19.32245002
34.2 23.8172823016 19.32245002
36.8 24.1080143484 19.32245002
39.3 24.3567975799 19.32245002
41.9 24.5885690922 19.32245002
44.5 24.7969561685 19.32245002
47.0 24.9784179958 19.32245002
49.6 25.1501451907 19.32245002
52.2 25.3067981862 19.32245002
54.7 25.4449833408 19.32245002
57.3 25.5773041584 19.32245002
59.9 25.6993459513 19.32245002
62.4 25.8080751327 19.32245002
65.0 25.913148108 19.32245002
