pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.4159134115 17.22283
33300.0 0.8334216643 17.30041
50000.0 1.2466213538 17.33645
66700.0 1.6718583567 17.3899
83300.0 2.0751575709 17.41385
100000.0 2.4793999841 17.4783
117000.0 2.8809436269 17.49698
133000.0 3.2630675859 17.57679
150000.0 3.7089527988 17.65457
167000.0 4.1336627565 17.6536
183000.0 4.5595352039 17.75079
200000.0 5.0218472816 17.70609
217000.0 5.4682782293 17.76134
233000.0 5.8768790445 17.91703
250000.0 6.3137496666 17.78298
267000.0 6.8000317096 18.0061
283000.0 7.2255664992 17.99237
300000.0 7.7023243497 18.06617
317000.0 8.1450547673 18.04591
333000.0 8.5629442868 18.09331
350000.0 9.0418476971 18.2538
367000.0 9.5104120507 18.1274
383000.0 9.9386530866 18.17423
400000.0 10.3826606232 18.36945
600000.0 16.0799530693 18.85358
857000.0 23.5584987669 20.34439
1110000.0 29.3079213398 22.32524
1370000.0 32.8554699762 24.13977
1630000.0 35.1290108445 25.41671
1880000.0 36.6518026308 26.50686
2140000.0 37.7836838799 27.10912
2400000.0 38.7426830935 27.52947
2650000.0 39.4156363186 27.90131
2910000.0 40.0666779204 28.26385
3170000.0 40.6446384147 28.11404
3420000.0 41.0482503673 28.68287
3680000.0 41.5194287654 28.84222
3930000.0 41.8870670804 29.34488
4190000.0 42.1989382831 29.06722
4450000.0 42.5749482687 29.7253
4700000.0 42.8374279861 29.77591
4960000.0 43.0850295791 30.08469
5220000.0 43.3266467796 29.65866
5470000.0 43.5799549139 29.91093
5730000.0 43.7843799185 30.44283
5990000.0 43.9723045463 30.01
6240000.0 44.1601095609 29.66581
6500000.0 44.408776458 30.54518
