pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0872018608753 13.8608224
0.333 0.172953796712 13.8608224
0.5 0.258303883112 13.8608224
0.667 0.342747431244 13.8608224
0.833 0.425801127447 13.8608224
1.0 0.508479614236 13.8608224
1.17 0.591755576905 13.8608224
1.33 0.669327428617 13.8608224
1.5 0.750904908253 13.8608224
1.67 0.831627618487 13.8608224
1.83 0.906833079192 13.8608224
2.0 0.985934433835 13.8608224
2.17 1.06421954135 13.8608224
2.33 1.13716526539 13.8608224
2.5 1.21390154474 13.8608224
2.67 1.28985781876 13.8608224
2.83 1.36064414617 13.8608224
3.0 1.43511985734 13.8608224
3.17 1.5088496908 13.8608224
3.33 1.57757110775 13.8608224
3.5 1.64988469009 13.8608224
3.67 1.72148456009 13.8608224
3.83 1.78823011968 13.8608224
4.0 1.85847437883 13.8608224
6.0 2.63611866401 13.8608224
8.57 3.5193355947 13.8608224
11.1 4.28292216368 13.8608224
13.7 4.97713028433 13.8608224
16.3 5.59466115094 13.8608224
18.8 6.12736091112 13.8608224
21.4 6.62721959949 13.8608224
24.0 7.0796281879 13.8608224
26.5 7.47590418362 13.8608224
29.1 7.85292958543 13.8608224
31.7 8.19857588974 13.8608224
34.2 8.50484277916 13.8608224
36.8 8.79932267669 13.8608224
39.3 9.06186988336 13.8608224
41.9 9.31575867151 13.8608224
44.5 9.5521097251 13.8608224
47.0 9.76446876812 13.8608224
49.6 9.97130914085 13.8608224
52.2 10.1651875474 13.8608224
54.7 10.3404864682 13.8608224
57.3 10.5122410687 13.8608224
59.9 10.6741463686 13.8608224
62.4 10.8213037444 13.8608224
65.0 10.9661982031 13.8608224
67.5 11.0982899653 13.8608224
70.0 11.2238281863 13.8608224
72.5 11.3432887768 13.8608224
75.0 11.4571026565 13.8608224
77.5 11.5656609482 13.8608224
80.0 11.6693194678 13.8608224
85.0 11.8632067927 13.8608224
90.0 12.0410410409 13.8608224
95.0 12.204736652 13.8608224
100.0 12.3559152908 13.8608224
105.0 12.4959597536 13.8608224
110.0 12.6260563873 13.8608224
120.0 12.8603647428 13.8608224
130.0 13.0655264469 13.8608224
140.0 13.2466615668 13.8608224
150.0 13.4077572793 13.8608224
