pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.4056223231 21.67207
33300.0 0.7709404749 20.98346
50000.0 1.1295812362 20.27742
66700.0 1.4310477642 19.64045
83300.0 1.760030398 19.59312
100000.0 2.1052358879 19.15464
117000.0 2.3699332372 18.8895
133000.0 2.6481808436 18.4757
150000.0 2.9166907939 18.32082
167000.0 3.201068787 18.02159
183000.0 3.4294486875 17.39519
200000.0 3.7053111595 17.59641
217000.0 3.9380473797 17.01186
233000.0 4.1790362963 16.81647
250000.0 4.445524139 17.12408
267000.0 4.6914541604 16.56718
283000.0 4.9284448558 16.75768
300000.0 5.1561134869 16.62043
317000.0 5.4643362529 16.46624
333000.0 5.6874580163 16.17536
350000.0 5.8985473353 16.47586
367000.0 6.1554617875 15.9768
383000.0 6.4402717986 16.16466
400000.0 6.6536756179 15.95517
600000.0 9.5810535221 15.42266
857000.0 13.4986268559 15.06241
1110000.0 17.6121310929 14.77943
1370000.0 22.3993306572 14.92805
1630000.0 27.9258216718 15.14481
1880000.0 35.4070009304 16.15859
2140000.0 44.6567950995 17.87354
2400000.0 51.7442974185 19.6477
2650000.0 56.149546954 21.35931
2910000.0 59.0838667163 22.54808
3170000.0 61.358294377 23.41179
3420000.0 62.9485482172 24.11156
3680000.0 64.2482361848 24.63907
3930000.0 65.3272138058 24.95038
4190000.0 66.3408121343 25.62033
4450000.0 67.1633598863 25.89994
4700000.0 67.8700117913 25.89319
4960000.0 68.6081977352 26.66043
5220000.0 69.1381509362 26.5569
5470000.0 69.6860222127 27.11464
5730000.0 70.2245352865 27.21669
5990000.0 70.6325213894 27.31002
6240000.0 71.0375162185 27.31624
6500000.0 71.4668880407 27.47433
