pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0890687499382 11.70351514
0.333 0.176734233017 11.70351514
0.5 0.264065508071 11.70351514
0.667 0.350544515879 11.70351514
0.833 0.435673337746 11.70351514
1.0 0.520489737518 11.70351514
1.17 0.605991936962 11.70351514
1.33 0.68570341215 11.70351514
1.5 0.769599632117 11.70351514
1.67 0.852686129551 11.70351514
1.83 0.93015595966 11.70351514
2.0 1.0117037462 11.70351514
2.17 1.09247549069 11.70351514
2.33 1.16779692249 11.70351514
2.5 1.24709351965 11.70351514
2.67 1.32564591292 11.70351514
2.83 1.39890709221 11.70351514
3.0 1.47604444827 11.70351514
3.17 1.55246772056 11.70351514
3.33 1.62375203625 11.70351514
3.5 1.69881715943 11.70351514
3.67 1.77319671521 11.70351514
3.83 1.84258311597 11.70351514
4.0 1.91565840173 11.70351514
6.0 2.72820701709 11.70351514
8.57 3.65906580435 11.70351514
11.1 4.4707852728 11.70351514
13.7 5.21441035423 11.70351514
16.3 5.88047779838 11.70351514
18.8 6.45854315912 11.70351514
21.4 7.00394177142 11.70351514
24.0 7.50006687904 11.70351514
26.5 7.93660056551 11.70351514
29.1 8.35364288197 11.70351514
31.7 8.73745359667 11.70351514
34.2 9.07872475174 11.70351514
36.8 9.40791963936 11.70351514
39.3 9.70229602603 11.70351514
41.9 9.98775546433 11.70351514
44.5 10.2541983565 11.70351514
47.0 10.4941740906 11.70351514
49.6 10.7284426309 11.70351514
52.2 10.9485060854 11.70351514
54.7 11.1478782251 11.70351514
57.3 11.3435865111 11.70351514
59.9 11.5284055672 11.70351514
62.4 11.6966711654 11.70351514
65.0 11.86261198 11.70351514
67.5 12.0141181477 11.70351514
70.0 12.1583092595 11.70351514
72.5 12.2957026083 11.70351514
75.0 12.4267678353 11.70351514
77.5 12.5519322941 11.70351514
80.0 12.6715857048 11.70351514
85.0 12.8957539045 11.70351514
90.0 13.1017793188 11.70351514
95.0 13.2917788311 11.70351514
100.0 13.4675523257 11.70351514
105.0 13.6306398843 11.70351514
110.0 13.7823670292 11.70351514
120.0 14.0561789602 11.70351514
130.0 14.2965089063 11.70351514
140.0 14.5091443327 11.70351514
150.0 14.698611529 11.70351514
