pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.0675695279 12.35706
33300.0 0.1364949922 12.29078
50000.0 0.1996126593 12.2924
66700.0 0.2688359594 12.28401
83300.0 0.3329882138 12.3511
100000.0 0.3998288278 12.34668
117000.0 0.4587376054 12.43429
133000.0 0.5209617652 12.36439
150000.0 0.5830134938 12.35895
167000.0 0.6375017617 12.26299
183000.0 0.7021007698 12.23134
200000.0 0.7518628545 12.25491
217000.0 0.8144867412 12.30597
233000.0 0.872627416 12.34572
250000.0 0.9348515759 12.29358
267000.0 0.9977889739 12.38461
283000.0 1.0485934838 12.34016
300000.0 1.0928377692 12.22338
317000.0 1.1421687759 12.27549
333000.0 1.2123482855 12.29075
350000.0 1.2665308799 12.22341
367000.0 1.317288363 12.34019
383000.0 1.3331050093 12.1898
400000.0 1.4215073645 12.26379
600000.0 1.9784210407 12.10502
857000.0 2.6205470944 12.21167
1110000.0 3.2192518299 12.25448
1370000.0 3.7308004176 12.29687
1630000.0 4.2360709411 12.23758
1880000.0 4.6291827888 12.3507
2140000.0 5.025241643 12.30487
2400000.0 5.4432933165 12.46699
2650000.0 5.7348039822 12.30722
2910000.0 6.0684584076 12.31642
3170000.0 6.3338300668 12.49844
3420000.0 6.6038025047 12.52177
3680000.0 6.8498226776 12.33909
3930000.0 7.1185802591 12.44606
4190000.0 7.341761132 12.60081
4450000.0 7.5461783523 12.47032
4700000.0 7.7360878362 12.48538
4960000.0 7.9588611444 12.66097
5220000.0 8.107590916 12.58247
5470000.0 8.2738459705 12.6079
5730000.0 8.4276938144 12.65367
5990000.0 8.6011988182 12.65743
6240000.0 8.6843341833 12.62877
6500000.0 8.8780371541 12.61598
6750000.0 9.0084892155 12.6282
7000000.0 9.1727299598 12.5624
7250000.0 9.2615790687 12.66267
7500000.0 9.3828374106 12.68063
7750000.0 9.5101073321 12.73547
8000000.0 9.6051953163 12.6634
8500000.0 9.8109136086 12.85314
9000000.0 10.0285845201 12.78052
9500000.0 10.2116124304 12.79563
10000000.0 10.3876255248 12.88336
10500000.0 10.5654491471 12.80136
11000000.0 10.707085725 12.80609
12000000.0 10.9905548254 12.77854
13000000.0 11.2727777182 12.92687
14000000.0 11.5170343898 12.84138
15000000.0 11.724853208 12.92553
