pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 0.0687867208377 12.3552156412
0.333 0.13651579619 12.3552156412
0.5 0.20401240783 12.3552156412
0.667 0.270875649961 12.3552156412
0.833 0.336719598044 12.3552156412
1.0 0.40234621817 12.3552156412
1.17 0.468528058224 12.3552156412
1.33 0.530249908495 12.3552156412
1.5 0.595235268607 12.3552156412
1.67 0.659616882645 12.3552156412
1.83 0.719667326334 12.3552156412
2.0 0.782900731719 12.3552156412
2.17 0.845554585671 12.3552156412
2.33 0.904000606598 12.3552156412
2.5 0.965551961061 12.3552156412
2.67 1.02654668303 12.3552156412
2.83 1.08345173296 12.3552156412
3.0 1.14338727024 12.3552156412
3.17 1.20278790125 12.3552156412
3.33 1.25821212967 12.3552156412
3.5 1.31659465117 12.3552156412
3.67 1.37446287649 12.3552156412
3.83 1.42846334267 12.3552156412
4.0 1.48535243695 12.3552156412
6.0 2.11914927321 12.3552156412
8.57 2.84800957387 12.3552156412
11.1 3.48602092479 12.3552156412
13.7 4.07251358866 12.3552156412
16.3 4.59947146158 12.3552156412
18.8 5.05806408116 12.3552156412
21.4 5.49181694548 12.3552156412
24.0 5.88729309152 12.3552156412
26.5 6.23598669485 12.3552156412
29.1 6.56974204242 12.3552156412
31.7 6.87744879752 12.3552156412
34.2 7.15149192102 12.3552156412
36.8 7.41623196154 12.3552156412
39.3 7.65329939511 12.3552156412
41.9 7.88348271412 12.3552156412
44.5 8.09859609389 12.3552156412
47.0 8.29255992262 12.3552156412
49.6 8.48211116814 12.3552156412
52.2 8.66034936966 12.3552156412
54.7 8.82198009262 12.3552156412
57.3 8.9807805719 12.3552156412
59.9 9.13087291506 12.3552156412
62.4 9.26762999903 12.3552156412
65.0 9.40259843884 12.3552156412
67.5 9.52591393995 12.3552156412
70.0 9.64335316367 12.3552156412
72.5 9.75532636313 12.3552156412
75.0 9.86220647085 12.3552156412
77.5 9.96433324809 12.3552156412
80.0 10.0620168928 12.3552156412
85.0 10.2451662481 12.3552156412
90.0 10.4136550402 12.3552156412
95.0 10.5691758289 12.3552156412
100.0 10.7131702879 12.3552156412
105.0 10.8468740294 12.3552156412
110.0 10.9713521498 12.3552156412
120.0 11.1962044287 12.3552156412
130.0 11.3937897478 12.3552156412
140.0 11.5687844057 12.3552156412
150.0 11.724853208 12.3552156412
