pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 1.2256452222 32.1088529451
0.333 2.16319124767 32.1088529451
0.5 2.9115432295 32.1088529451
0.667 3.51939453016 32.1088529451
0.833 4.02015959294 32.1088529451
1.0 4.44450951217 32.1088529451
1.17 4.81268957696 32.1088529451
1.33 5.1123844807 32.1088529451
1.5 5.39058027962 32.1088529451
1.67 5.63477649194 32.1088529451
1.83 5.83882824783 32.1088529451
2.0 6.03264293156 32.1088529451
2.17 6.20637926161 32.1088529451
2.33 6.35421870456 32.1088529451
2.5 6.49694697146 32.1088529451
2.67 6.62684400734 32.1088529451
2.83 6.73886549647 32.1088529451
3.0 6.84833638005 32.1088529451
3.17 6.94911502365 32.1088529451
3.33 7.03691897443 32.1088529451
3.5 7.12353540872 32.1088529451
3.67 7.20399340762 32.1088529451
3.83 7.2746620575 32.1088529451
4.0 7.34490042542 32.1088529451
6.0 7.91910448626 32.1088529451
8.57 8.30868284704 32.1088529451
11.1 8.53203336675 32.1088529451
13.7 8.6820678345 32.1088529451
16.3 8.78729529564 32.1088529451
18.8 8.8625605461 32.1088529451
21.4 8.9231033294 32.1088529451
24.0 8.97110937425 32.1088529451
26.5 9.00874323499 32.1088529451
29.1 9.0412754711 32.1088529451
31.7 9.06865204251 32.1088529451
34.2 9.09117383024 32.1088529451
36.8 9.11144562464 32.1088529451
39.3 9.12847782716 32.1088529451
41.9 9.14409100113 32.1088529451
44.5 9.15792419355 32.1088529451
47.0 9.16981538293 32.1088529451
49.6 9.18093851271 32.1088529451
52.2 9.1909767032 32.1088529451
54.7 9.19974681722 32.1088529451
57.3 9.20807138076 32.1088529451
59.9 9.21568644885 32.1088529451
62.4 9.22242066007 32.1088529451
65.0 9.2288839708 32.1088529451
