pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.4275050995 18.61851
33300.0 0.8443787262 18.6313
50000.0 1.2717284977 18.56361
66700.0 1.6935143721 18.62414
83300.0 2.0730643819 18.51391
100000.0 2.4436708972 18.60026
117000.0 2.8045330082 18.47723
133000.0 3.1812604172 18.50591
150000.0 3.5703206258 18.57801
167000.0 3.9360440175 18.45081
183000.0 4.2994884563 18.31853
200000.0 4.6842286052 18.1168
217000.0 5.0439391048 18.33211
233000.0 5.3777741456 18.40328
250000.0 5.741462498 18.43913
267000.0 6.0969560854 18.41232
283000.0 6.4230465697 18.26677
300000.0 6.7476505167 18.121
317000.0 7.081986733 17.95283
333000.0 7.3814081297 17.8273
350000.0 7.7489687603 17.89969
367000.0 8.0462980831 17.95643
383000.0 8.3636841326 17.74543
400000.0 8.7050671429 17.80186
600000.0 12.2165597197 17.45965
857000.0 16.55937255 17.02143
1110000.0 20.8055628764 16.74488
1370000.0 25.3365470715 16.82839
1630000.0 30.5208468578 17.10164
1880000.0 36.1806129008 18.01331
2140000.0 41.5109040082 19.65176
2400000.0 45.3501677667 21.17465
2650000.0 47.873292571 22.39968
2910000.0 49.6904249662 23.7324
3170000.0 51.145711102 24.54002
3420000.0 52.1893283122 25.21888
3680000.0 53.0997323554 25.915
3930000.0 53.8064480105 26.19299
4190000.0 54.5891870084 26.64033
4450000.0 55.1154782822 26.75248
4700000.0 55.7150079165 27.11881
4960000.0 56.1635575316 27.32196
5220000.0 56.5972284241 27.88306
5470000.0 56.9910589009 27.75259
5730000.0 57.4672556846 27.86888
5990000.0 57.6857172208 28.01355
6240000.0 58.0860569111 28.25233
6500000.0 58.3402827169 28.17927
