pressure(Pa) loading(mol/kg) HoA(kJ/mol)
0.167 1.23016848706 25.26057108
0.333 2.33790823427 25.26057108
0.5 3.35218330112 25.26057108
0.667 4.27898672041 25.26057108
0.833 5.12428448708 25.26057108
1.0 5.90734502197 25.26057108
1.17 6.64308337747 25.26057108
1.33 7.28516440555 25.26057108
1.5 7.91953549989 25.26057108
1.67 8.50967133225 25.26057108
1.83 9.02869668126 25.26057108
2.0 9.54520391386 25.26057108
2.17 10.0290444564 25.26057108
2.33 10.457278157 25.26057108
2.5 10.8859616382 25.26057108
2.67 11.2898399513 25.26057108
2.83 11.6491783797 25.26057108
3.0 12.010673282 25.26057108
3.17 12.3528911407 25.26057108
3.33 12.6587161953 25.26057108
3.5 12.9676649035 25.26057108
3.67 13.2613366664 25.26057108
3.83 13.5247699401 25.26057108
4.0 13.7918496238 25.26057108
6.0 16.1933085033 25.26057108
8.57 18.0816133924 25.26057108
11.1 19.2778315145 25.26057108
13.7 20.1341175873 25.26057108
16.3 20.7621296316 25.26057108
18.8 21.2260396177 25.26057108
21.4 21.6085064182 25.26057108
24.0 21.9178703896 25.26057108
26.5 22.1642659611 25.26057108
29.1 22.3800639828 25.26057108
31.7 22.5637141412 25.26057108
34.2 22.7162246188 25.26057108
36.8 22.8546156025 25.26057108
39.3 22.9717178775 25.26057108
41.9 23.0797341904 25.26057108
44.5 23.1759765933 25.26057108
47.0 23.2591169154 25.26057108
49.6 23.3372319583 25.26057108
52.2 23.4080156825 25.26057108
54.7 23.4700825309 25.26057108
57.3 23.529191218 25.26057108
59.9 23.5834292791 25.26057108
62.4 23.6315271263 25.26057108
65.0 23.6778085801 25.26057108
