pressure(Pa) loading(mol/kg) HoA(kJ/mol)
16700.0 0.068782824 9.82768
33300.0 0.1364738571 9.83112
50000.0 0.2058139493 9.80373
66700.0 0.2722767177 9.80754
83300.0 0.3366013956 9.83327
100000.0 0.4039512441 9.79981
117000.0 0.4768965207 9.88878
133000.0 0.5350685023 9.85475
150000.0 0.6048180161 9.80974
167000.0 0.674556157 9.81022
183000.0 0.7438393851 9.80518
200000.0 0.7991795342 9.894
217000.0 0.8785163364 9.87407
233000.0 0.9239052667 9.85286
250000.0 1.0137164375 9.87447
267000.0 1.0756641958 9.83666
283000.0 1.1247151746 9.98588
300000.0 1.1888692602 9.90306
317000.0 1.261359624 9.88785
333000.0 1.3290506571 9.96415
350000.0 1.399175474 9.9269
367000.0 1.4753620047 9.95089
383000.0 1.5275973735 9.8535
400000.0 1.5801398084 9.91732
600000.0 2.2849021792 9.86595
857000.0 3.1115129586 9.91391
1110000.0 3.9977741864 10.01948
1370000.0 4.8365311391 9.97689
1630000.0 5.6374165965 10.13142
1880000.0 6.3539953287 10.20025
2140000.0 7.0635911485 10.09892
2400000.0 7.7154357812 10.25923
2650000.0 8.4284434474 10.26088
2910000.0 9.0470339503 10.41602
3170000.0 9.5971373225 10.37087
3420000.0 10.1215381182 10.27314
3680000.0 10.6805009183 10.43983
3930000.0 11.22350765 10.34738
4190000.0 11.655743101 10.47128
4450000.0 12.1903111991 10.43948
4700000.0 12.6454856309 10.50193
4960000.0 13.0478787985 10.40752
5220000.0 13.4852775104 10.53557
5470000.0 13.8771621909 10.64543
5730000.0 14.2561159735 10.62857
5990000.0 14.6756707286 10.60084
6240000.0 14.9894809902 10.57834
6500000.0 15.3556062302 10.68613
6750000.0 15.7065714993 10.79191
7000000.0 16.0143769111 10.76684
7250000.0 16.2941596909 10.73802
7500000.0 16.6915601899 10.79372
7750000.0 16.8931320768 10.78917
8000000.0 17.2214199399 10.93474
8500000.0 17.7287728764 10.82411
9000000.0 18.2629201802 10.9287
9500000.0 18.6302623121 10.90224
10000000.0 19.1119354178 11.04625
10500000.0 19.6126352538 11.0037
11000000.0 20.0073972582 11.12952
12000000.0 20.7286615928 11.10811
13000000.0 21.4209138599 11.20588
14000000.0 22.0225702316 11.32645
15000000.0 22.6151510919 11.34349
